"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-03-30","Ecuador-Guayas-Daule","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Guayas-General_Antonio_Elizalde","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"15","cases"
"2016-03-30","Ecuador-Los_Rios-Buena_Fe","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-03-30","Ecuador-Los_Rios-Quevedo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Los_Rios-Ventanas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"6","cases"
"2016-03-30","Ecuador-Manabi-Manta","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Manabi-Pedernales","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Manabi-Portoviejo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"20","cases"
"2016-03-30","Ecuador-Manabi-Rocafuerte","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Orellana_Joya_de_los_Sachas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Pichincha-Mejia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Pichincha-Quito","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"6","cases"
"2016-03-30","Ecuador-Santo_Domingo_de_los_Tsachilas-La_Concordia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-03-30","Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Sucumbios-Shushufindi","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-03-30","Ecuador-Chimborazo-Chunchi","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-03-30","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-03-30","Ecuador-Los_Rios-Vinces","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-03-30","Ecuador-Manabi-Manta","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-03-30","Ecuador-Manabi-Portoviejo","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-03-30","Ecuador-Pichincha-Quito","county","total_zika_confirmed_imported","EC0004",NA,NA,"14","cases"
"2016-03-30","Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_pregnant","EC0005",NA,NA,"6","cases"
"2016-03-30","Ecuador-Los_Rios","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"4","cases"
"2016-03-30","Ecuador-Galapagos","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"1","cases"
"2016-03-30","Ecuador-Pichincha","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"1","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_0-11mo_F","EC0006",NA,NA,"1","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_0-11mo_M","EC0007",NA,NA,"0","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_1-4yrs_F","EC0008",NA,NA,"3","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_1-4yrs_M","EC0009",NA,NA,"6","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_5-9yrs_F","EC0010",NA,NA,"0","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_5-9yrs_M","EC0011",NA,NA,"5","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_10-14yrs_F","EC0012",NA,NA,"7","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_10-14yrs_M","EC0013",NA,NA,"4","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_15-19yrs_F","EC0014",NA,NA,"5","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_15-19yrs_M","EC0015",NA,NA,"5","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_20-49yrs_F","EC0016",NA,NA,"27","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_20-49yrs_M","EC0017",NA,NA,"12","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_50-64yrs_F","EC0018",NA,NA,"3","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_50-64yrs_M","EC0019",NA,NA,"9","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_over65_F","EC0020",NA,NA,"1","cases"
"2016-03-30","Ecuador","country","total_zika_confirmed_ages_over65_M","EC0021",NA,NA,"1","cases"
"2016-04-06","Ecuador","country","total_zika_suspected_cumulative","EC0001",NA,NA,"139","cases"
"2016-04-06","Ecuador-Bolivar","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-06","Ecuador-Canar","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-06","Ecuador-Cotopaxi","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-06","Ecuador-El_Oro","province","total_zika_suspected_cumulative","EC0001",NA,NA,"16","cases"
"2016-04-06","Ecuador-Esmeraldas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"28","cases"
"2016-04-06","Ecuador-Galapagos","province","total_zika_suspected_cumulative","EC0001",NA,NA,"2","cases"
"2016-04-06","Ecuador-Guayas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"14","cases"
"2016-04-06","Ecuador-Loja","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-06","Ecuador-Los_Rios","province","total_zika_suspected_cumulative","EC0001",NA,NA,"16","cases"
"2016-04-06","Ecuador-Manabi","province","total_zika_suspected_cumulative","EC0001",NA,NA,"19","cases"
"2016-04-06","Ecuador-Napo","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-06","Ecuador-Orellana","province","total_zika_suspected_cumulative","EC0001",NA,NA,"5","cases"
"2016-04-06","Ecuador-Pichincha","province","total_zika_suspected_cumulative","EC0001",NA,NA,"25","cases"
"2016-04-06","Ecuador-Santa_Elena","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-06","Ecuador-Santo_Domingo_de_los_Tsachilas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"3","cases"
"2016-04-06","Ecuador-Sucumbios","province","total_zika_suspected_cumulative","EC0001",NA,NA,"5","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_cumulative","EC0002",NA,NA,"91","cases"
"2016-04-06","Ecuador-Azuay-Cuenca","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-El_Oro-Machala","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-06","Ecuador-El_Oro-Pasaje","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Esmeraldas-Esmeraldas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"3","cases"
"2016-04-06","Ecuador-Galapagos-Santa_Cruz","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-06","Ecuador-Guayas-Daule","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Guayas-General_Antonio_Elizalde","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"15","cases"
"2016-04-06","Ecuador-Los_Rios-Buena_Fe","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-06","Ecuador-Los_Rios-Quevedo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Los_Rios-Ventanas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"6","cases"
"2016-04-06","Ecuador-Manabi-Manta","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Manabi-Pedernales","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Manabi-Portoviejo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"21","cases"
"2016-04-06","Ecuador-Manabi-Rocafuerte","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Orellana_Joya_de_los_Sachas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Pichincha-Mejia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Pichincha-Quito","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"6","cases"
"2016-04-06","Ecuador-Santo_Domingo_de_los_Tsachilas-La_Concordia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-06","Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Sucumbios-Shushufindi","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-06","Ecuador-Chimborazo-Chunchi","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-06","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-06","Ecuador-Los_Rios-Vinces","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-06","Ecuador-Manabi-Manta","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-06","Ecuador-Manabi-Portoviejo","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-06","Ecuador-Pichincha-Quito","county","total_zika_confirmed_imported","EC0004",NA,NA,"14","cases"
"2016-04-06","Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_pregnant","EC0005",NA,NA,"6","cases"
"2016-04-06","Ecuador-Los_Rios","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"4","cases"
"2016-04-06","Ecuador-Galapagos","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"1","cases"
"2016-04-06","Ecuador-Pichincha","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"1","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_0-11mo_F","EC0006",NA,NA,"1","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_0-11mo_M","EC0007",NA,NA,"0","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_1-4yrs_F","EC0008",NA,NA,"3","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_1-4yrs_M","EC0009",NA,NA,"6","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_5-9yrs_F","EC0010",NA,NA,"0","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_5-9yrs_M","EC0011",NA,NA,"5","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_10-14yrs_F","EC0012",NA,NA,"7","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_10-14yrs_M","EC0013",NA,NA,"4","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_15-19yrs_F","EC0014",NA,NA,"6","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_15-19yrs_M","EC0015",NA,NA,"5","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_20-49yrs_F","EC0016",NA,NA,"27","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_20-49yrs_M","EC0017",NA,NA,"13","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_50-64yrs_F","EC0018",NA,NA,"3","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_50-64yrs_M","EC0019",NA,NA,"9","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_over65_F","EC0020",NA,NA,"1","cases"
"2016-04-06","Ecuador","country","total_zika_confirmed_ages_over65_M","EC0021",NA,NA,"1","cases"
"2016-04-13","Ecuador","country","total_zika_suspected_cumulative","EC0001",NA,NA,"140","cases"
"2016-04-13","Ecuador-Bolivar","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-Canar","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-Carchi","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-Cotopaxi","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-El_Oro","province","total_zika_suspected_cumulative","EC0001",NA,NA,"17","cases"
"2016-04-13","Ecuador-Esmeraldas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"24","cases"
"2016-04-13","Ecuador-Galapagos","province","total_zika_suspected_cumulative","EC0001",NA,NA,"2","cases"
"2016-04-13","Ecuador-Guayas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"15","cases"
"2016-04-13","Ecuador-Imbabura","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-Loja","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-Los_Rios","province","total_zika_suspected_cumulative","EC0001",NA,NA,"17","cases"
"2016-04-13","Ecuador-Manabi","province","total_zika_suspected_cumulative","EC0001",NA,NA,"22","cases"
"2016-04-13","Ecuador-Napo","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-Orellana","province","total_zika_suspected_cumulative","EC0001",NA,NA,"4","cases"
"2016-04-13","Ecuador-Pichincha","province","total_zika_suspected_cumulative","EC0001",NA,NA,"24","cases"
"2016-04-13","Ecuador-Santa_Elena","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-13","Ecuador-Santo_Domingo_de_los_Tsachilas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"2","cases"
"2016-04-13","Ecuador-Sucumbios","province","total_zika_suspected_cumulative","EC0001",NA,NA,"5","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_cumulative","EC0002",NA,NA,"92","cases"
"2016-04-13","Ecuador-Azuay-Cuenca","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-El_Oro-Machala","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-13","Ecuador-El_Oro-Pasaje","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Esmeraldas-Esmeraldas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"3","cases"
"2016-04-13","Ecuador-Galapagos-Santa_Cruz","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-13","Ecuador-Guayas-Daule","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Guayas-General_Antonio_Elizalde","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"15","cases"
"2016-04-13","Ecuador-Los_Rios-Buena_Fe","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-13","Ecuador-Los_Rios-Quevedo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Los_Rios-Ventanas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"6","cases"
"2016-04-13","Ecuador-Manabi-Manta","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Manabi-Pedernales","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Manabi-Portoviejo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"21","cases"
"2016-04-13","Ecuador-Manabi-Rocafuerte","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Orellana_Joya_de_los_Sachas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Pichincha-Mejia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Pichincha-Quito","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"6","cases"
"2016-04-13","Ecuador-Santo_Domingo_de_los_Tsachilas-La_Concordia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-13","Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-13","Ecuador-Sucumbios-Shushufindi","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-13","Ecuador-Chimborazo-Chunchi","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-13","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-13","Ecuador-Los_Rios-Vinces","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-13","Ecuador-Manabi-Manta","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-13","Ecuador-Manabi-Portoviejo","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-13","Ecuador-Pichincha-Quito","county","total_zika_confirmed_imported","EC0004",NA,NA,"14","cases"
"2016-04-13","Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_pregnant","EC0005",NA,NA,"7","cases"
"2016-04-13","Ecuador-Los_Rios","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"4","cases"
"2016-04-13","Ecuador-Galapagos","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"1","cases"
"2016-04-13","Ecuador-Pichincha","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"1","cases"
"2016-04-13","Ecuador-Sucumbios","province","total_zika_confirmed_pregnant","EC0005",NA,NA,"1","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_0-11mo_F","EC0006",NA,NA,"1","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_0-11mo_M","EC0007",NA,NA,"0","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_1-4yrs_F","EC0008",NA,NA,"3","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_1-4yrs_M","EC0009",NA,NA,"6","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_5-9yrs_F","EC0010",NA,NA,"0","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_5-9yrs_M","EC0011",NA,NA,"5","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_10-14yrs_F","EC0012",NA,NA,"7","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_10-14yrs_M","EC0013",NA,NA,"4","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_15-19yrs_F","EC0014",NA,NA,"6","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_15-19yrs_M","EC0015",NA,NA,"5","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_20-49yrs_F","EC0016",NA,NA,"28","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_20-49yrs_M","EC0017",NA,NA,"13","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_50-64yrs_F","EC0018",NA,NA,"3","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_50-64yrs_M","EC0019",NA,NA,"9","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_over65_F","EC0020",NA,NA,"1","cases"
"2016-04-13","Ecuador","country","total_zika_confirmed_ages_over65_M","EC0021",NA,NA,"1","cases"
"2016-04-20","Ecuador","country","total_zika_suspected_cumulative","EC0001",NA,NA,"117","cases"
"2016-04-20","Ecuador-Bolivar","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-20","Ecuador-Cotopaxi","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-20","Ecuador-El_Oro","province","total_zika_suspected_cumulative","EC0001",NA,NA,"9","cases"
"2016-04-20","Ecuador-Esmeraldas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"43","cases"
"2016-04-20","Ecuador-Galapagos","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-20","Ecuador-Guayas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"11","cases"
"2016-04-20","Ecuador-Imbabura","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-20","Ecuador-Los_Rios","province","total_zika_suspected_cumulative","EC0001",NA,NA,"5","cases"
"2016-04-20","Ecuador-Manabi","province","total_zika_suspected_cumulative","EC0001",NA,NA,"14","cases"
"2016-04-20","Ecuador-Orellana","province","total_zika_suspected_cumulative","EC0001",NA,NA,"9","cases"
"2016-04-20","Ecuador-Pichincha","province","total_zika_suspected_cumulative","EC0001",NA,NA,"16","cases"
"2016-04-20","Ecuador-Santo_Domingo_de_los_Tsachilas","province","total_zika_suspected_cumulative","EC0001",NA,NA,"1","cases"
"2016-04-20","Ecuador-Sucumbios","province","total_zika_suspected_cumulative","EC0001",NA,NA,"5","cases"
"2016-04-20","Ecuador","country","total_zika_confirmed_cumulative","EC0002",NA,NA,"95","cases"
"2016-04-20","Ecuador-Azuay-Cuenca","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-El_Oro-Machala","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-20","Ecuador-El_Oro-Pasaje","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Esmeraldas-Esmeraldas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"3","cases"
"2016-04-20","Ecuador-Galapagos-Santa_Cruz","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-20","Ecuador-Guayas-Daule","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Guayas-General_Antonio_Elizalde","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"15","cases"
"2016-04-20","Ecuador-Los_Rios-Buena_Fe","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-20","Ecuador-Los_Rios-Quevedo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Los_Rios-Ventanas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"6","cases"
"2016-04-20","Ecuador-Manabi-Manta","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Manabi-Pedernales","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Manabi-Portoviejo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Manabi-Rocafuerte","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"21","cases"
"2016-04-20","Ecuador-Orellana_Joya_de_los_Sachas","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Pichincha-Mejia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Pichincha-Quito","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Santo_Domingo_de_los_Tsachilas-La_Concordia","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"8","cases"
"2016-04-20","Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"2","cases"
"2016-04-20","Ecuador-Sucumbios-Shushufindi","county","total_zika_confirmed_autochthonous","EC0003",NA,NA,"1","cases"
"2016-04-20","Ecuador-Chimborazo-Chunchi","county","total_zika_confirmed_imported","EC0004",NA,NA,"2","cases"
"2016-04-20","Ecuador-Guayas-Guayaquil","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
"2016-04-20","Ecuador-Los_Rios-Vinces","county","total_zika_confirmed_imported","EC0004",NA,NA,"1","cases"
